order_item_id,order_id,product_id,product_category,quantity,unit_price,promotion_id,attributed_to_promo
8131,13415,860,Electronics,2,245.22,,False
8132,12637,168,Clothing,3,146.93,,False
8133,8108,788,Books,3,29.29,,False
8134,6474,704,Home,3,264.19,,False
8135,8024,165,Beauty,1,77.68,,False
8136,9605,43,Books,1,16.16,,False
8137,7933,160,Home,3,35.81,701,True
8138,10310,448,Home,2,265.26,,False
8139,4955,558,Books,1,37.22,,False
8140,2657,208,Clothing,2,54.45,,False
8141,14867,150,Home,3,70.69,347,True
8142,2658,184,Clothing,1,68.64,,False
8143,13711,704,Electronics,3,217.74,538,True
8144,4706,787,Beauty,3,105.35,,False
8145,14963,118,Sports,2,233.55,,False
8146,4294,878,Books,1,25.87,,False
8147,908,499,Books,2,15.49,,False
8148,13054,143,Electronics,2,320.04,,False
8149,3706,956,Sports,2,80.9,,False
8150,12392,441,Clothing,1,29.75,,False
8151,5331,594,Books,3,40.97,146,True
8152,12458,822,Sports,3,160.8,,False
8153,11774,632,Beauty,3,40.16,,False
8154,6754,492,Electronics,3,162.87,,False
8155,848,243,Books,1,26.61,,False
8156,1263,598,Beauty,2,116.3,,False
8157,4093,9,Books,2,31.58,,False
8158,7789,683,Sports,3,237.58,,False
8159,13194,708,Sports,1,195.81,560,True
8160,12826,350,Home,1,265.7,,False
8161,2365,955,Clothing,3,58.45,,False
8162,2791,864,Beauty,3,106.65,,False
8163,12639,489,Home,2,229.72,,False
8164,636,90,Clothing,3,45.31,,False
8165,9563,132,Books,1,32.1,,False
8166,12206,220,Clothing,3,56.91,,False
8167,13333,522,Books,2,22.78,,False
8168,1866,200,Sports,3,159.89,1071,True
8169,14538,77,Home,1,149.43,,False
8170,13892,380,Sports,3,213.72,826,True
8171,9556,520,Home,1,178.3,1310,True
8172,7630,387,Sports,1,166.03,,False
8173,8422,700,Electronics,3,208.15,,False
8174,9930,740,Beauty,3,142.93,,False
8175,7263,879,Home,1,79.67,,False
8176,5976,405,Books,1,47.98,,False
8177,11240,782,Home,1,257.2,,False
8178,13302,644,Clothing,3,67.1,,False
8179,670,492,Electronics,1,191.07,,False
8180,5000,712,Books,1,15.7,,False
8181,10078,678,Electronics,1,73.44,,False
8182,11976,634,Beauty,3,118.84,510,True
8183,7510,543,Beauty,3,52.88,,False
8184,14316,391,Electronics,3,476.74,535,True
8185,2246,301,Electronics,3,236.7,,False
8186,13218,64,Home,1,143.44,,False
8187,4002,489,Beauty,2,95.39,,False
8188,8197,938,Sports,2,221.47,,False
8189,3971,90,Sports,1,133.65,,False
8190,10423,966,Sports,2,132.41,,False
8191,1545,470,Beauty,3,138.55,1012,True
8192,1779,407,Books,2,6.23,,False
8193,3989,812,Clothing,3,85.52,,False
8194,1424,595,Beauty,2,58.14,,False
8195,3252,540,Clothing,1,134.17,,False
8196,6507,230,Beauty,2,70.62,,False
8197,689,302,Books,1,28.72,,False
8198,10093,574,Clothing,1,99.38,,False
8199,5185,719,Electronics,2,335.11,,False
8200,9705,218,Home,3,282.9,,False
8201,13864,651,Home,2,154.61,,False
8202,9251,580,Home,3,155.13,31,True
8203,695,292,Home,1,247.89,317,True
8204,11556,653,Home,3,287.14,,False
8205,11784,396,Beauty,2,66.12,,False
8206,8388,307,Clothing,3,171.8,,False
8207,5288,143,Beauty,2,58.22,,False
8208,6734,162,Clothing,2,169.04,,False
8209,2505,883,Home,2,41.26,,False
8210,2748,637,Beauty,1,43.88,,False
8211,12347,900,Home,3,278.05,,False
8212,11056,870,Electronics,2,274.69,,False
8213,1396,658,Clothing,3,38.65,,False
8214,5721,230,Electronics,2,399.78,,False
8215,13816,200,Sports,2,218.16,,False
8216,646,586,Clothing,3,195.85,,False
8217,5490,292,Sports,3,56.56,,False
8218,8232,178,Beauty,3,65.46,,False
8219,12800,574,Clothing,1,123.96,,False
8220,10190,131,Electronics,2,201.86,,False
8221,13271,302,Beauty,2,19.63,,False
8222,7860,731,Home,3,180.35,,False
8223,14142,464,Home,3,68.11,,False
8224,10567,146,Books,1,46.42,,False
8225,12249,676,Sports,2,133.68,,False
8226,8452,959,Beauty,3,147.1,,False
8227,7137,552,Home,1,123.47,811,True
8228,13235,130,Beauty,1,63.31,,False
8229,1284,105,Home,2,181.11,,False
8230,14987,496,Clothing,1,163.62,,False
8231,6890,403,Sports,3,93.35,,False
8232,5309,963,Books,1,16.29,,False
8233,6816,604,Home,3,209.65,,False
8234,2266,721,Home,2,286.43,,False
8235,25,992,Beauty,1,76.46,,False
8236,2159,385,Beauty,3,118.93,,False
8237,377,672,Books,2,35.81,,False
8238,14114,281,Clothing,2,176.86,,False
8239,8303,595,Sports,1,56.61,,False
8240,9251,553,Electronics,1,310.16,31,True
8241,12047,158,Sports,1,50.66,,False
8242,10721,605,Books,2,41.59,,False
8243,14386,580,Electronics,2,84.52,,False
8244,3197,554,Books,1,9.5,,False
8245,12338,714,Books,1,30.13,,False
8246,3192,735,Clothing,3,193.61,,False
8247,9701,747,Clothing,3,49.56,,False
8248,2952,651,Clothing,1,85.98,861,True
8249,10741,914,Electronics,1,301.72,,False
8250,7616,615,Home,2,258.2,,False
8251,1608,951,Books,1,21.54,,False
8252,2928,659,Beauty,3,15.66,,False
8253,8399,671,Electronics,1,283.36,1427,True
8254,2291,661,Clothing,1,195.51,,False
8255,11555,302,Home,1,65.9,,False
8256,7832,742,Clothing,3,153.41,,False
8257,13341,834,Home,2,39.25,,False
8258,5880,224,Sports,2,46.96,,False
8259,189,372,Beauty,1,118.9,974,True
8260,6429,759,Home,2,220.69,857,True
8261,12001,35,Sports,2,111.42,516,True
8262,5639,947,Sports,3,178.28,,False
8263,2898,458,Sports,3,69.92,,False
8264,9480,895,Sports,1,88.37,,False
8265,6871,481,Clothing,3,197.33,,False
8266,4634,804,Clothing,1,27.53,113,True
8267,6687,778,Beauty,2,87.75,,False
8268,3745,629,Books,3,41.28,,False
8269,12263,982,Electronics,3,455.08,904,True
8270,6038,300,Beauty,1,132.01,,False
8271,5731,442,Sports,1,92.76,,False
8272,8644,166,Books,1,38.75,34,True
8273,14627,48,Books,3,29.87,,False
8274,8280,464,Books,1,10.78,986,True
8275,12128,409,Electronics,2,317.52,,False
8276,11623,766,Books,1,12.24,,False
8277,11404,941,Electronics,1,115.21,,False
8278,7739,784,Home,1,135.56,,False
8279,14481,101,Sports,1,79.07,1479,True
8280,10037,643,Sports,2,70.62,65,True
8281,8573,667,Home,3,72.58,,False
8282,8795,712,Electronics,1,302.89,,False
8283,12135,12,Books,3,46.5,,False
8284,5980,574,Beauty,1,95.34,,False
8285,7463,981,Home,3,161.45,,False
8286,860,427,Clothing,1,83.89,,False
8287,4885,956,Electronics,2,421.67,904,True
8288,5544,451,Books,2,11.43,,False
8289,8929,139,Clothing,2,78.75,,False
8290,10206,824,Clothing,2,28.65,,False
8291,2789,188,Beauty,3,100.4,,False
8292,10800,432,Beauty,2,82.31,52,True
8293,1350,292,Sports,3,78.38,,False
8294,13518,492,Books,1,27.87,,False
8295,900,634,Electronics,1,356.22,,False
8296,1190,207,Beauty,2,82.14,,False
8297,8449,32,Home,1,193.57,341,True
8298,8719,309,Beauty,2,18.72,,False
8299,9452,327,Clothing,2,89.04,,False
8300,2923,889,Sports,1,35.01,,False
8301,7490,754,Electronics,1,382.54,,False
8302,12012,819,Home,1,195.48,,False
8303,13025,814,Home,2,198.35,,False
8304,2799,222,Beauty,1,92.56,,False
8305,12071,852,Clothing,3,196.65,,False
8306,5850,583,Home,2,171.19,781,True
8307,13318,692,Sports,1,156.95,,False
8308,3161,559,Beauty,3,121.84,,False
8309,14948,883,Clothing,3,190.41,,False
8310,12917,698,Books,3,29.21,927,True
8311,4517,73,Books,3,23.36,,False
8312,12649,477,Home,2,261.84,,False
8313,11904,463,Home,3,214.69,539,True
8314,9971,122,Books,1,8.7,,False
8315,6028,862,Electronics,2,384.11,,False
8316,12960,389,Books,1,40.0,,False
8317,8911,171,Books,3,13.16,,False
8318,14234,565,Sports,3,69.8,,False
8319,14733,113,Sports,2,149.74,821,True
8320,5738,938,Beauty,1,125.59,,False
8321,14832,756,Beauty,1,140.08,,False
8322,1413,906,Sports,2,79.19,,False
8323,11536,108,Sports,1,201.31,,False
8324,1127,832,Books,1,35.04,,False
8325,3139,377,Electronics,3,188.88,,False
8326,12695,215,Beauty,1,137.21,311,True
8327,12409,534,Clothing,3,146.36,,False
8328,12086,438,Home,2,134.74,,False
8329,10105,332,Clothing,1,31.4,158,True
8330,7093,526,Sports,1,226.57,,False
8331,11235,826,Home,2,77.88,981,True
8332,542,267,Beauty,2,48.08,767,True
8333,7288,360,Beauty,3,118.12,,False
8334,4555,996,Sports,1,246.72,46,True
8335,2496,176,Sports,3,68.86,,False
8336,909,33,Beauty,2,70.26,,False
8337,1460,930,Electronics,3,85.28,,False
8338,14757,287,Books,1,20.73,,False
8339,31,904,Beauty,2,77.43,,False
8340,3672,366,Beauty,1,43.12,,False
8341,11133,166,Sports,3,83.3,,False
8342,11257,466,Books,1,43.2,1168,True
8343,10613,832,Beauty,3,117.95,1066,True
8344,13859,529,Home,3,67.28,,False
8345,8452,983,Books,1,5.14,,False
8346,9118,451,Sports,2,183.53,,False
8347,4581,815,Books,3,23.27,,False
8348,13674,949,Electronics,1,137.21,,False
8349,3028,523,Books,1,42.98,,False
8350,3157,123,Books,3,41.19,601,True
8351,4821,516,Books,3,23.84,,False
8352,5040,639,Clothing,1,74.18,982,True
8353,10742,943,Electronics,1,332.97,,False
8354,4372,83,Beauty,3,20.91,,False
8355,4602,678,Sports,3,196.75,,False
8356,6780,29,Clothing,1,127.27,,False
8357,4540,494,Beauty,2,94.82,,False
8358,13177,743,Sports,3,36.01,,False
8359,12440,240,Clothing,2,171.24,,False
8360,7551,893,Electronics,3,73.06,,False
8361,2055,708,Electronics,1,429.59,,False
8362,505,111,Electronics,3,337.27,,False
8363,2765,465,Beauty,3,77.8,,False
8364,6201,826,Electronics,3,412.71,,False
8365,11026,675,Clothing,2,160.81,319,True
8366,9258,630,Sports,2,185.33,,False
8367,3570,963,Clothing,3,119.53,209,True
8368,1678,764,Electronics,3,463.69,,False
8369,14111,480,Home,2,65.5,,False
8370,13013,22,Books,1,24.65,510,True
8371,10214,335,Electronics,2,457.92,,False
8372,294,726,Books,3,14.06,1440,True
8373,9143,990,Sports,3,53.91,,False
8374,2296,179,Books,2,11.36,1098,True
8375,11814,594,Electronics,1,96.03,,False
8376,10128,351,Books,1,30.66,,False
8377,986,860,Beauty,3,59.85,,False
8378,6430,742,Home,1,51.43,,False
8379,5499,833,Books,3,44.45,,False
8380,4348,890,Books,2,34.88,,False
8381,7858,857,Sports,2,211.24,,False
8382,4045,351,Electronics,3,174.6,,False
8383,10677,606,Beauty,2,58.18,1071,True
8384,12064,212,Clothing,1,107.61,,False
8385,2535,467,Home,2,114.75,321,True
8386,415,998,Books,2,18.81,,False
8387,1482,248,Clothing,3,175.4,,False
8388,6067,8,Books,1,23.62,,False
8389,8983,747,Beauty,3,35.61,,False
8390,1590,392,Electronics,2,321.23,,False
8391,11687,602,Books,3,22.2,,False
8392,14516,65,Electronics,3,168.38,,False
8393,8659,924,Beauty,3,23.8,,False
8394,14353,618,Electronics,3,242.88,,False
8395,14511,200,Sports,2,140.78,,False
8396,4211,775,Books,1,12.31,,False
8397,3781,168,Home,3,255.33,,False
8398,12090,222,Sports,2,193.63,,False
8399,5924,471,Electronics,1,417.92,68,True
8400,3818,492,Electronics,3,319.62,,False
8401,9600,148,Beauty,2,59.54,,False
8402,14312,485,Beauty,2,37.42,,False
8403,13956,795,Books,3,9.48,1201,True
8404,5535,205,Books,1,41.0,,False
8405,8405,742,Beauty,2,111.96,1420,True
8406,8517,11,Sports,2,227.65,,False
8407,2075,608,Electronics,1,213.35,,False
8408,3544,67,Home,1,271.18,,False
8409,9153,727,Books,3,39.94,,False
8410,14763,958,Books,3,21.68,,False
8411,9248,336,Clothing,1,131.13,,False
8412,6068,542,Electronics,2,333.31,,False
8413,9380,794,Home,3,273.38,,False
8414,5760,873,Electronics,2,264.1,,False
8415,6923,320,Clothing,3,186.92,,False
8416,13775,616,Home,1,197.31,,False
8417,12096,240,Home,3,104.16,1046,True
8418,12270,369,Clothing,3,184.86,,False
8419,13008,668,Home,3,124.32,364,True
8420,4436,574,Electronics,3,419.76,,False
8421,856,700,Sports,2,73.92,,False
8422,11084,692,Beauty,1,36.63,,False
8423,10817,359,Home,1,139.12,1143,True
8424,7903,55,Electronics,2,252.37,,False
8425,9478,166,Clothing,1,23.66,68,True
8426,6255,355,Beauty,2,17.67,,False
8427,2563,708,Clothing,3,141.41,,False
8428,7319,653,Sports,3,220.54,,False
8429,10408,509,Books,1,38.6,,False
8430,7812,785,Sports,1,46.82,358,True
8431,3086,240,Beauty,3,129.37,,False
8432,11089,543,Beauty,2,144.67,,False
8433,2934,740,Clothing,3,185.98,,False
8434,2806,415,Books,1,12.99,,False
8435,4165,720,Clothing,1,55.92,803,True
8436,6831,786,Clothing,3,179.7,,False
8437,11069,995,Books,2,15.35,1373,True
8438,10860,489,Clothing,3,79.28,825,True
8439,14960,106,Clothing,1,179.42,425,True
8440,1434,517,Electronics,3,433.99,863,True
8441,9589,305,Clothing,2,152.07,1203,True
8442,6149,599,Beauty,1,59.71,,False
8443,11022,62,Clothing,1,114.01,,False
8444,8380,104,Books,3,45.14,1143,True
8445,11686,656,Sports,2,218.52,,False
8446,14986,504,Electronics,3,257.38,,False
8447,3123,41,Sports,1,135.49,,False
8448,8840,568,Sports,3,209.1,,False
8449,1183,181,Beauty,0,39.83,128,True
8450,14681,464,Books,1,15.64,,False
8451,12982,576,Sports,1,234.63,365,True
8452,3139,912,Books,1,17.96,,False
8453,2424,876,Clothing,3,175.29,,False
8454,6469,533,Beauty,1,26.79,,False
8455,1528,453,Beauty,1,95.87,,False
8456,14427,935,Home,3,298.88,,False
8457,8829,989,Books,1,43.33,,False
8458,7701,849,Sports,1,107.05,,False
8459,5357,218,Beauty,1,138.24,787,True
8460,60,254,Books,2,15.11,113,True
8461,11975,830,Home,2,186.08,,False
8462,9196,101,Books,1,18.37,,False
8463,7461,3,Sports,2,127.57,,False
8464,14279,143,Beauty,2,127.63,,False
8465,13376,487,Clothing,1,129.54,1205,True
8466,13354,842,Books,3,11.85,,False
8467,9733,539,Sports,3,41.81,,False
8468,4224,389,Beauty,2,141.94,,False
8469,11042,861,Books,3,29.47,,False
8470,236,85,Beauty,2,139.05,,False
8471,3859,315,Books,1,7.17,1130,True
8472,3957,696,Electronics,0,129.0,469,True
8473,262,714,Home,2,130.55,,False
8474,8681,777,Home,1,216.55,341,True
8475,4451,551,Sports,1,173.36,,False
8476,9716,421,Clothing,1,78.25,558,True
8477,12733,306,Electronics,2,311.37,1234,True
8478,14267,101,Books,2,35.6,,False
8479,4854,280,Home,3,139.26,,False
8480,8199,775,Books,3,13.75,1234,True
8481,11130,426,Sports,1,65.8,,False
8482,13668,565,Clothing,3,149.79,,False
8483,5231,41,Beauty,2,58.66,,False
8484,9223,882,Beauty,2,81.73,,False
8485,14693,631,Beauty,1,135.04,,False
8486,1519,101,Home,2,73.95,,False
8487,4557,22,Home,1,83.22,825,True
8488,12771,635,Beauty,3,114.12,,False
8489,7723,990,Beauty,2,85.0,,False
8490,13551,193,Beauty,2,15.86,,False
8491,2498,880,Sports,2,186.5,,False
8492,10906,728,Books,3,44.04,,False
8493,1884,791,Home,1,278.78,,False
8494,7202,886,Sports,3,172.72,,False
8495,5916,547,Sports,1,175.54,,False
8496,14575,540,Home,3,138.61,1037,True
8497,4661,338,Home,2,156.13,1062,True
8498,5156,175,Electronics,2,472.57,,False
8499,9955,184,Sports,3,31.87,,False
8500,12247,4,Home,2,64.69,383,True
8501,6009,816,Beauty,2,23.61,1360,True
8502,4147,544,Sports,2,30.55,575,True
8503,8112,447,Home,3,174.13,,False
8504,12601,517,Clothing,1,73.81,,False
8505,14060,825,Beauty,1,100.01,747,True
8506,1640,368,Clothing,2,108.06,,False
8507,5378,325,Beauty,3,73.66,,False
8508,11928,304,Sports,3,128.73,1014,True
8509,2086,96,Electronics,1,456.87,,False
8510,5303,577,Books,3,17.82,,False
8511,10378,337,Electronics,1,139.6,1370,True
8512,6286,491,Clothing,3,76.57,659,True
8513,14971,176,Electronics,1,140.44,996,True
8514,12949,54,Beauty,1,79.49,,False
8515,3133,650,Books,3,18.62,,False
8516,7619,485,Beauty,2,32.83,1025,True
8517,4609,779,Clothing,1,189.02,,False
8518,77,758,Clothing,2,191.22,,False
8519,12869,63,Home,2,257.81,677,True
8520,8274,953,Electronics,3,382.24,,False
8521,10278,544,Clothing,2,24.21,,False
8522,13632,397,Books,3,10.18,,False
8523,11293,28,Electronics,2,451.49,1150,True
8524,4356,110,Home,3,243.18,,False
8525,474,989,Clothing,2,154.77,,False
8526,2353,46,Books,1,41.03,279,True
8527,5808,696,Sports,2,242.43,1397,True
8528,5779,402,Electronics,3,491.4,,False
8529,14595,67,Sports,1,63.93,88,True
8530,14818,604,Beauty,1,44.45,961,True
8531,6116,239,Sports,2,101.2,,False
8532,11517,998,Beauty,3,76.62,,False
8533,10843,988,Books,2,29.72,,False
8534,8936,43,Books,3,30.0,,False
8535,12036,921,Books,1,17.55,,False
8536,11613,156,Beauty,2,137.61,125,True
8537,1265,437,Beauty,2,142.56,,False
8538,12316,780,Beauty,1,141.7,,False
8539,4574,792,Home,1,215.39,,False
8540,2760,718,Books,1,18.06,,False
8541,7061,790,Clothing,2,67.26,,False
8542,3,696,Electronics,2,363.89,,False
8543,5915,768,Books,1,26.56,,False
8544,3071,185,Beauty,2,100.47,311,True
8545,858,196,Home,1,55.61,1150,True
8546,4497,36,Electronics,3,83.69,,False
8547,2561,819,Beauty,3,129.78,,False
8548,6557,266,Beauty,1,115.29,,False
8549,4224,872,Clothing,1,145.85,,False
8550,9633,420,Beauty,3,126.48,,False
8551,7619,620,Sports,2,183.1,1025,True
8552,9393,390,Home,1,129.05,,False
8553,13581,536,Home,1,151.32,,False
8554,11262,851,Clothing,1,156.07,,False
8555,7574,934,Beauty,3,85.78,,False
8556,1591,906,Electronics,3,464.99,,False
8557,563,946,Electronics,1,358.32,,False
8558,5231,516,Books,3,31.25,,False
8559,14187,494,Books,1,40.63,,False
8560,2127,941,Electronics,3,106.22,400,True
8561,11764,890,Home,3,33.3,,False
8562,2999,732,Home,1,192.97,,False
8563,13605,731,Beauty,2,141.25,125,True
8564,3541,378,Beauty,2,16.04,,False
8565,3929,324,Books,3,9.77,,False
8566,13539,595,Electronics,3,276.89,,False
8567,3706,529,Beauty,3,120.24,,False
8568,10359,972,Beauty,2,128.08,,False
8569,13392,917,Electronics,2,84.61,,False
8570,6166,739,Sports,3,164.54,,False
8571,11616,717,Books,3,24.96,,False
8572,2807,586,Sports,2,209.28,,False
8573,1502,224,Sports,1,152.42,,False
8574,6210,543,Sports,1,144.52,312,True
8575,11951,155,Electronics,1,474.59,701,True
8576,9410,379,Sports,3,116.67,,False
8577,5108,977,Books,1,44.8,,False
8578,9251,825,Sports,3,64.8,31,True
8579,4944,144,Books,1,44.71,,False
8580,5907,273,Sports,2,231.11,,False
8581,14770,637,Electronics,3,117.19,,False
8582,13339,991,Home,3,194.33,,False
8583,14170,84,Sports,3,55.92,927,True
8584,7693,905,Beauty,1,119.23,1300,True
8585,14173,642,Beauty,3,128.64,,False
8586,2792,110,Sports,2,104.77,,False
8587,13450,391,Beauty,1,106.16,,False
8588,1313,281,Sports,3,97.84,,False
8589,701,235,Sports,2,241.76,,False
8590,3385,350,Books,2,26.74,,False
8591,4287,852,Beauty,1,23.73,,False
8592,13420,383,Books,1,8.18,,False
8593,5366,972,Beauty,2,75.99,554,True
8594,12985,19,Sports,1,70.78,,False
8595,10926,71,Clothing,1,90.43,,False
8596,1409,582,Home,1,113.0,,False
8597,14192,633,Beauty,3,148.62,,False
8598,3298,300,Sports,3,46.21,,False
8599,3996,118,Books,3,32.35,756,True
8600,2913,493,Books,3,41.97,604,True
8601,4005,953,Beauty,3,27.44,,False
8602,11931,89,Beauty,2,47.23,,False
8603,1906,487,Sports,3,99.93,,False
8604,2357,460,Sports,2,69.95,,False
8605,3088,869,Clothing,2,168.38,1020,True
8606,12657,571,Beauty,1,90.91,,False
8607,589,240,Home,1,192.84,,False
8608,1698,821,Books,1,9.31,,False
8609,1229,691,Books,2,24.13,311,True
8610,14416,207,Sports,1,193.35,,False
8611,6330,209,Home,1,268.39,,False
8612,5453,166,Electronics,1,272.75,,False
8613,12797,34,Home,3,76.52,,False
8614,12022,540,Books,3,37.53,,False
8615,4043,961,Sports,1,106.97,,False
8616,6304,654,Beauty,2,66.68,,False
8617,11788,37,Electronics,2,496.17,,False
8618,8473,600,Sports,2,131.02,,False
8619,7817,555,Home,2,192.99,677,True
8620,13245,115,Beauty,3,65.29,,False
8621,1983,458,Home,1,230.05,196,True
8622,4311,498,Home,2,237.03,,False
8623,3400,10,Books,3,45.81,514,True
8624,4635,916,Sports,3,183.79,,False
8625,8045,93,Clothing,2,69.01,478,True
8626,6632,470,Electronics,2,133.52,,False
8627,10087,782,Electronics,1,124.02,,False
8628,3910,874,Books,1,8.79,,False
8629,1554,72,Clothing,1,55.76,,False
8630,628,765,Home,1,264.81,312,True
8631,14806,658,Clothing,1,62.35,,False
8632,7708,916,Clothing,2,150.35,,False
8633,4167,653,Electronics,1,141.53,1334,True
8634,9953,374,Beauty,3,30.66,125,True
8635,14937,423,Sports,1,115.69,1438,True
8636,7214,673,Electronics,2,174.91,,False
8637,12491,202,Electronics,2,492.87,,False
8638,8263,697,Home,1,259.73,,False
8639,10862,894,Beauty,3,149.84,,False
8640,14988,344,Sports,2,166.51,,False
8641,13310,840,Books,3,43.68,868,True
8642,12469,10,Home,2,287.54,,False
8643,10225,189,Clothing,3,104.14,,False
8644,9851,452,Books,3,25.48,1308,True
8645,11379,173,Home,2,240.12,,False
8646,5803,919,Clothing,2,50.13,,False
8647,14401,245,Clothing,3,143.76,,False
8648,5532,454,Home,3,184.71,,False
8649,14393,428,Beauty,1,66.65,,False
8650,6626,190,Books,1,18.98,,False
8651,8764,731,Books,3,6.99,,False
8652,10283,653,Electronics,1,414.62,1319,True
8653,4994,129,Clothing,3,154.9,,False
8654,8890,926,Electronics,1,177.45,,False
8655,3602,783,Clothing,3,83.92,,False
8656,337,213,Books,2,27.69,,False
8657,5268,185,Home,3,178.97,,False
8658,13034,712,Clothing,2,34.83,,False
8659,12691,578,Books,3,24.84,,False
8660,67,326,Electronics,1,230.93,,False
8661,3934,709,Books,2,42.4,,False
8662,14901,729,Beauty,2,108.75,,False
8663,3885,757,Electronics,3,109.63,,False
8664,6033,598,Clothing,1,65.21,154,True
8665,2270,804,Home,2,196.63,,False
8666,9165,493,Home,2,220.1,,False
8667,6510,267,Electronics,1,336.97,,False
8668,5722,605,Electronics,1,324.88,,False
8669,13061,392,Home,1,115.67,,False
8670,4776,478,Books,2,11.9,43,True
8671,12287,196,Clothing,3,108.67,,False
8672,2886,860,Clothing,1,135.98,,False
8673,775,723,Clothing,1,79.48,1397,True
8674,9998,762,Sports,2,124.38,768,True
8675,9220,337,Beauty,2,114.88,,False
8676,11226,815,Electronics,2,53.38,,False
8677,6143,181,Clothing,3,194.95,,False
8678,1532,897,Clothing,1,66.0,,False
8679,9090,820,Electronics,2,245.83,,False
8680,7965,512,Books,1,49.19,938,True
8681,4038,873,Home,2,119.16,1465,True
8682,1447,211,Sports,2,79.5,82,True
8683,13379,947,Sports,3,229.37,,False
8684,14303,64,Sports,2,30.65,,False
8685,8777,772,Electronics,3,141.96,,False
8686,4307,393,Home,2,93.51,,False
8687,36,275,Books,1,43.61,,False
8688,9745,153,Sports,2,132.83,1117,True
8689,5876,588,Electronics,2,70.01,1014,True
8690,6165,780,Sports,2,149.93,,False
8691,14887,417,Books,1,23.33,,False
8692,1280,950,Clothing,3,151.42,918,True
8693,13158,30,Home,1,61.17,,False
8694,14899,752,Home,3,286.66,,False
8695,1171,8,Electronics,1,263.59,,False
8696,13734,983,Books,2,44.11,,False
8697,3017,433,Clothing,2,36.57,,False
8698,8395,74,Clothing,1,27.49,,False
8699,14895,274,Home,3,97.13,,False
8700,14458,778,Electronics,2,282.59,554,True
8701,10357,253,Home,3,212.71,,False
8702,386,507,Clothing,2,112.12,,False
8703,4865,746,Beauty,1,52.07,,False
8704,6414,336,Books,1,38.32,,False
8705,14139,126,Clothing,3,180.52,,False
8706,3681,248,Clothing,3,0.0,,False
8707,13396,729,Beauty,2,67.42,1325,True
8708,7278,451,Books,2,15.47,1423,True
8709,8382,305,Clothing,1,70.77,,False
8710,1556,938,Home,1,296.09,,False
8711,5434,936,Sports,1,180.05,,False
8712,7555,418,Home,3,208.99,,False
8713,9985,297,Home,2,41.63,,False
8714,6783,849,Electronics,1,434.16,,False
8715,9067,53,Beauty,3,119.69,,False
8716,2238,367,Sports,3,211.3,,False
8717,908,822,Books,3,12.17,,False
8718,13595,969,Home,2,30.41,,False
8719,12693,757,Beauty,1,107.14,,False
8720,1798,667,Sports,3,239.82,,False
8721,3894,397,Clothing,3,174.6,,False
8722,5316,201,Beauty,1,149.91,,False
8723,9577,635,Beauty,3,100.57,1055,True
8724,11659,119,Clothing,1,117.92,,False
8725,5940,356,Books,2,28.36,,False
8726,3188,26,Home,2,198.08,,False
8727,13586,869,Books,3,18.41,,False
8728,8199,971,Books,1,48.99,1234,True
8729,13556,55,Clothing,2,178.82,1221,True
8730,8129,755,Home,2,113.25,,False
8731,5106,227,Electronics,1,83.44,,False
8732,14809,377,Books,3,45.24,,False
8733,14737,524,Beauty,3,22.73,,False
8734,1985,157,Sports,2,200.23,,False
8735,3560,700,Beauty,2,18.24,528,True
8736,10065,153,Electronics,2,231.61,,False
8737,11723,682,Beauty,3,72.62,,False
8738,12233,721,Clothing,1,173.5,,False
8739,837,304,Sports,2,204.53,,False
8740,13964,254,Sports,1,74.26,,False
8741,6116,185,Beauty,2,17.28,,False
8742,8625,270,Sports,1,107.27,,False
8743,13087,971,Home,2,252.4,,False
8744,12940,802,Clothing,2,134.77,,False
8745,110,949,Books,1,39.85,,False
8746,9904,637,Sports,3,77.87,,False
8747,2521,938,Sports,3,122.22,,False
8748,4993,219,Clothing,3,64.14,,False
8749,14368,73,Clothing,3,112.74,960,True
8750,12986,616,Electronics,1,457.0,,False
8751,12495,298,Books,3,42.04,,False
8752,14049,213,Sports,2,116.94,1128,True
8753,4621,36,Books,3,45.56,,False
8754,6766,974,Books,1,30.79,,False
8755,10558,120,Clothing,3,122.78,,False
8756,5787,449,Beauty,3,147.92,,False
8757,11692,96,Clothing,1,29.15,,False
8758,8885,783,Electronics,1,351.25,,False
8759,11779,582,Books,2,24.82,,False
8760,5165,448,Electronics,2,163.96,,False
8761,1919,675,Books,2,47.49,,False
8762,6154,244,Sports,3,225.28,,False
8763,10572,306,Clothing,1,24.14,,False
8764,12114,934,Clothing,1,55.49,,False
8765,12998,1000,Home,1,292.87,,False
8766,3338,117,Beauty,1,140.67,,False
8767,7764,252,Clothing,1,104.97,,False
8768,3441,310,Sports,2,164.78,,False
8769,10253,800,Sports,3,193.12,1297,True
8770,7269,553,Clothing,1,85.16,,False
8771,6011,828,Electronics,3,425.18,,False
8772,4776,327,Electronics,2,453.37,43,True
8773,1292,351,Sports,2,94.11,,False
8774,7359,265,Beauty,2,132.14,,False
8775,7525,825,Books,2,38.3,,False
8776,3103,813,Home,1,52.36,,False
8777,3551,481,Home,1,95.39,,False
8778,10375,512,Home,3,123.41,,False
8779,5525,110,Clothing,3,171.9,646,True
8780,2744,712,Electronics,3,199.47,,False
8781,2125,276,Beauty,2,106.14,,False
8782,13232,879,Clothing,3,125.33,,False
8783,14679,160,Home,3,81.55,,False
